SOURCE	CODE1	CODE2	CODE3	vocabulary	n_events	n_patients
PURCH	N06DA02	307	454454	purch	934	225
PURCH	N06DA02	307	454678	purch	3883	569
PURCH	N06DA02	307	454686	purch	5378	791
PURCH	N06DA02	307	490151	purch	35	7
PURCH	N06DA02	307	490169	purch	172	39
PURCH	N06DA02	307	588291	purch	20	10
PURCH	N06DA02	NA	027270	purch	544	366
PURCH	N06DA02	NA	027281	purch	5505	653
PURCH	N06DA02	NA	027293	purch	113	87
PURCH	N06DA02	NA	027305	purch	11369	1239
PURCH	N06DA02	NA	029415	purch	40	33
PURCH	N06DA02	NA	032637	purch	4583	271
PURCH	N06DA02	NA	087147	purch	17	14
PURCH	N06DA02	NA	088612	purch	47	15
PURCH	N06DA02	NA	119491	purch	15	13
PURCH	N06DA02	NA	121492	purch	2043	990
PURCH	N06DA02	NA	127339	purch	186	139
PURCH	N06DA02	NA	127350	purch	196	131
PURCH	N06DA02	NA	127361	purch	164	103
PURCH	N06DA02	NA	127372	purch	747	483
PURCH	N06DA02	NA	135096	purch	43	38
PURCH	N06DA02	NA	135107	purch	2887	368
PURCH	N06DA02	NA	135118	purch	9	8
PURCH	N06DA02	NA	135130	purch	5151	616
PURCH	N06DA02	NA	135846	purch	12	7
PURCH	N06DA02	NA	146629	purch	393	270
PURCH	N06DA02	NA	150624	purch	474	194
PURCH	N06DA02	NA	151356	purch	245	99
PURCH	N06DA02	NA	172120	purch	4319	3003
PURCH	N06DA02	NA	198650	purch	9948	1385
PURCH	N06DA02	NA	407402	purch	6	6
PURCH	N06DA02	NA	415770	purch	1258	933
PURCH	N06DA02	NA	427090	purch	40	21
PURCH	N06DA02	NA	428215	purch	37	16
PURCH	N06DA02	NA	446712	purch	114	59
PURCH	N06DA02	NA	454686	purch	23	7
PURCH	N06DA02	NA	478757	purch	22681	2377
PURCH	N06DA02	NA	501794	purch	158	99
PURCH	N06DA02	NA	518715	purch	29130	3424
PURCH	N06DA02	NA	554126	purch	9652	1873
PURCH	N06DA02	NA	579777	purch	10	9
PURCH	N06DA02	NA	588853	purch	10	9
PURCH	N06DA02	NA	590881	purch	286	162
PURCH	N06DA03	307	016665	purch	15	7
PURCH	N06DA03	307	017345	purch	41	17
PURCH	N06DA03	307	017374	purch	83	24
PURCH	N06DA03	307	017466	purch	45	17
PURCH	N06DA03	307	032580	purch	177	107
PURCH	N06DA03	307	036502	purch	841	154
PURCH	N06DA03	307	039314	purch	26	11
PURCH	N06DA03	307	047701	purch	7	7
PURCH	N06DA03	307	082776	purch	467	175
PURCH	N06DA03	307	082958	purch	366	95
PURCH	N06DA03	307	083097	purch	741	256
PURCH	N06DA03	307	083121	purch	741	218
PURCH	N06DA03	307	083204	purch	1778	311
PURCH	N06DA03	307	083345	purch	506	193
PURCH	N06DA03	307	083618	purch	449	108
PURCH	N06DA03	307	083626	purch	421	106
PURCH	N06DA03	307	083634	purch	3305	317
PURCH	N06DA03	307	085258	purch	543	179
PURCH	N06DA03	307	085316	purch	2653	374
PURCH	N06DA03	307	090968	purch	68	47
PURCH	N06DA03	307	096260	purch	4424	1147
PURCH	N06DA03	307	096661	purch	1638	361
PURCH	N06DA03	307	096670	purch	792	246
PURCH	N06DA03	307	096679	purch	8996	1269
PURCH	N06DA03	307	096688	purch	6352	874
PURCH	N06DA03	307	096697	purch	3179	634
PURCH	N06DA03	307	392794	purch	32	14
PURCH	N06DA03	307	408679	purch	11	9
PURCH	N06DA03	307	413646	purch	145	65
PURCH	N06DA03	307	446116	purch	17	13
PURCH	N06DA03	307	468859	purch	51	30
PURCH	N06DA03	307	499066	purch	29	17
PURCH	N06DA03	307	535588	purch	90	51
PURCH	N06DA03	307	573435	purch	898	167
PURCH	N06DA03	NA	032580	purch	304	129
PURCH	N06DA03	NA	036502	purch	627	123
PURCH	N06DA03	NA	044704	purch	72	20
PURCH	N06DA03	NA	047590	purch	2432	610
PURCH	N06DA03	NA	047612	purch	396	236
PURCH	N06DA03	NA	047634	purch	5733	595
PURCH	N06DA03	NA	047645	purch	224	125
PURCH	N06DA03	NA	047667	purch	4373	396
PURCH	N06DA03	NA	047679	purch	69	42
PURCH	N06DA03	NA	047701	purch	3074	201
PURCH	N06DA03	NA	081681	purch	11	8
PURCH	N06DA03	NA	082776	purch	934	319
PURCH	N06DA03	NA	083097	purch	248	121
PURCH	N06DA03	NA	083204	purch	91	36
PURCH	N06DA03	NA	083345	purch	33	21
PURCH	N06DA03	NA	083634	purch	107	36
PURCH	N06DA03	NA	085316	purch	188	42
PURCH	N06DA03	NA	090968	purch	184	79
PURCH	N06DA03	NA	093901	purch	899	96
PURCH	N06DA03	NA	096260	purch	2739	1145
PURCH	N06DA03	NA	096670	purch	1549	521
PURCH	N06DA03	NA	096679	purch	2880	790
PURCH	N06DA03	NA	096697	purch	3612	896
PURCH	N06DA03	NA	116669	purch	64	58
PURCH	N06DA03	NA	123995	purch	59	15
PURCH	N06DA03	NA	125713	purch	542	335
PURCH	N06DA03	NA	139959	purch	556	45
PURCH	N06DA03	NA	153145	purch	7	7
PURCH	N06DA03	NA	159762	purch	76	6
PURCH	N06DA03	NA	163035	purch	976	361
PURCH	N06DA03	NA	173007	purch	831	541
PURCH	N06DA03	NA	173414	purch	56	24
PURCH	N06DA03	NA	396482	purch	45	20
PURCH	N06DA03	NA	398807	purch	163	35
PURCH	N06DA03	NA	408679	purch	692	75
PURCH	N06DA03	NA	413646	purch	283	124
PURCH	N06DA03	NA	419681	purch	9	7
PURCH	N06DA03	NA	433189	purch	1127	536
PURCH	N06DA03	NA	444511	purch	177	130
PURCH	N06DA03	NA	446116	purch	626	63
PURCH	N06DA03	NA	447585	purch	66	24
PURCH	N06DA03	NA	467222	purch	444	210
PURCH	N06DA03	NA	468859	purch	75	29
PURCH	N06DA03	NA	481345	purch	486	41
PURCH	N06DA03	NA	499066	purch	68	28
PURCH	N06DA03	NA	504371	purch	248	53
PURCH	N06DA03	NA	523931	purch	383	279
PURCH	N06DA03	NA	524440	purch	109	22
PURCH	N06DA03	NA	528701	purch	16	9
PURCH	N06DA03	NA	535588	purch	400	205
PURCH	N06DA03	NA	559512	purch	72	32
PURCH	N06DA03	NA	573435	purch	1038	180
PURCH	N06DA03	NA	586366	purch	122	40
PURCH	N06DA03	NA	591100	purch	70	30
PURCH	N06DA03	NA	599361	purch	720	281
PURCH	N06DA04	307	001949	purch	30	16
PURCH	N06DA04	307	001999	purch	468	113
PURCH	N06DA04	307	002007	purch	533	85
PURCH	N06DA04	307	002010	purch	627	103
PURCH	N06DA04	307	005166	purch	134	51
PURCH	N06DA04	307	005265	purch	433	101
PURCH	N06DA04	307	017762	purch	2405	478
PURCH	N06DA04	307	017763	purch	2705	406
PURCH	N06DA04	307	017773	purch	983	269
PURCH	N06DA04	307	017787	purch	2227	324
PURCH	N06DA04	307	017809	purch	4531	404
PURCH	N06DA04	307	059059	purch	14	14
PURCH	N06DA04	307	068937	purch	12	6
PURCH	N06DA04	307	090635	purch	17	13
PURCH	N06DA04	307	157791	purch	19	8
PURCH	N06DA04	307	192182	purch	10	7
PURCH	N06DA04	307	372068	purch	14	9
PURCH	N06DA04	307	389404	purch	22	14
PURCH	N06DA04	307	412682	purch	23	10
PURCH	N06DA04	307	437518	purch	87	29
PURCH	N06DA04	307	486023	purch	105	30
PURCH	N06DA04	307	498340	purch	27	12
PURCH	N06DA04	307	534641	purch	45	16
PURCH	N06DA04	307	591290	purch	30	14
PURCH	N06DA04	NA	017762	purch	688	157
PURCH	N06DA04	NA	017763	purch	679	160
PURCH	N06DA04	NA	017773	purch	223	87
PURCH	N06DA04	NA	017787	purch	259	53
PURCH	N06DA04	NA	017809	purch	924	155
PURCH	N06DA04	NA	050002	purch	762	169
PURCH	N06DA04	NA	059059	purch	172	63
PURCH	N06DA04	NA	068937	purch	2667	683
PURCH	N06DA04	NA	071965	purch	61	8
PURCH	N06DA04	NA	090635	purch	1658	105
PURCH	N06DA04	NA	118379	purch	87	50
PURCH	N06DA04	NA	157791	purch	433	87
PURCH	N06DA04	NA	161754	purch	837	118
PURCH	N06DA04	NA	187258	purch	61	29
PURCH	N06DA04	NA	192182	purch	3804	661
PURCH	N06DA04	NA	372068	purch	3436	1250
PURCH	N06DA04	NA	374187	purch	45	16
PURCH	N06DA04	NA	389404	purch	112	43
PURCH	N06DA04	NA	391390	purch	17	15
PURCH	N06DA04	NA	412682	purch	3815	225
PURCH	N06DA04	NA	437518	purch	2697	145
PURCH	N06DA04	NA	448818	purch	181	16
PURCH	N06DA04	NA	469931	purch	30	17
PURCH	N06DA04	NA	486023	purch	1594	90
PURCH	N06DA04	NA	498340	purch	2183	289
PURCH	N06DA04	NA	564124	purch	105	40
PURCH	N06DX01	307	010290	purch	1193	152
PURCH	N06DX01	307	010312	purch	1410	574
PURCH	N06DX01	307	010323	purch	885	294
PURCH	N06DX01	307	010334	purch	10908	1103
PURCH	N06DX01	307	062202	purch	67	43
PURCH	N06DX01	307	089399	purch	679	321
PURCH	N06DX01	307	092517	purch	303	127
PURCH	N06DX01	307	094660	purch	43	19
PURCH	N06DX01	307	144107	purch	21	17
PURCH	N06DX01	307	151518	purch	2643	550
PURCH	N06DX01	307	151529	purch	5854	1103
PURCH	N06DX01	307	151540	purch	616	599
PURCH	N06DX01	307	186790	purch	62	51
PURCH	N06DX01	307	195147	purch	224	104
PURCH	N06DX01	307	199220	purch	47	31
PURCH	N06DX01	307	380833	purch	19	11
PURCH	N06DX01	307	398485	purch	8	8
PURCH	N06DX01	307	402395	purch	36	30
PURCH	N06DX01	307	408509	purch	38	19
PURCH	N06DX01	307	433171	purch	102	82
PURCH	N06DX01	307	434091	purch	440	184
PURCH	N06DX01	307	435887	purch	10	7
PURCH	N06DX01	307	437774	purch	12	8
PURCH	N06DX01	307	463251	purch	16	14
PURCH	N06DX01	307	463883	purch	30	27
PURCH	N06DX01	307	485741	purch	23	20
PURCH	N06DX01	307	501215	purch	70	68
PURCH	N06DX01	307	513401	purch	81	66
PURCH	N06DX01	307	546524	purch	49	32
PURCH	N06DX01	307	549255	purch	257	96
PURCH	N06DX01	307	557617	purch	109	52
PURCH	N06DX01	307	573436	purch	1185	499
PURCH	N06DX01	307	573890	purch	235	178
PURCH	N06DX01	307	586694	purch	14	10
PURCH	N06DX01	307	587437	purch	9	6
PURCH	N06DX01	307	598093	purch	28	27
PURCH	N06DX01	NA	010290	purch	33	18
PURCH	N06DX01	NA	010334	purch	72	7
PURCH	N06DX01	NA	043318	purch	18152	1741
PURCH	N06DX01	NA	049680	purch	24	12
PURCH	N06DX01	NA	062202	purch	480	257
PURCH	N06DX01	NA	089399	purch	1091	244
PURCH	N06DX01	NA	092517	purch	116	53
PURCH	N06DX01	NA	129211	purch	15162	1971
PURCH	N06DX01	NA	138389	purch	11	11
PURCH	N06DX01	NA	139495	purch	299	145
PURCH	N06DX01	NA	144107	purch	124	57
PURCH	N06DX01	NA	151037	purch	4848	421
PURCH	N06DX01	NA	151529	purch	57	9
PURCH	N06DX01	NA	155033	purch	183	137
PURCH	N06DX01	NA	163826	purch	34	27
PURCH	N06DX01	NA	177251	purch	359	109
PURCH	N06DX01	NA	186538	purch	18620	797
PURCH	N06DX01	NA	186790	purch	16642	1622
PURCH	N06DX01	NA	193285	purch	61	58
PURCH	N06DX01	NA	194091	purch	108	57
PURCH	N06DX01	NA	195147	purch	408	95
PURCH	N06DX01	NA	199220	purch	2157	893
PURCH	N06DX01	NA	375304	purch	11	8
PURCH	N06DX01	NA	380833	purch	158	83
PURCH	N06DX01	NA	398485	purch	168	146
PURCH	N06DX01	NA	402395	purch	171	69
PURCH	N06DX01	NA	406960	purch	1242	539
PURCH	N06DX01	NA	408509	purch	101	45
PURCH	N06DX01	NA	418557	purch	30	25
PURCH	N06DX01	NA	433171	purch	15781	3425
PURCH	N06DX01	NA	434091	purch	3045	614
PURCH	N06DX01	NA	434932	purch	128	69
PURCH	N06DX01	NA	435887	purch	59	19
PURCH	N06DX01	NA	437774	purch	124	35
PURCH	N06DX01	NA	440284	purch	67	26
PURCH	N06DX01	NA	456315	purch	13641	724
PURCH	N06DX01	NA	463251	purch	10953	1021
PURCH	N06DX01	NA	483903	purch	7	7
PURCH	N06DX01	NA	485741	purch	2861	334
PURCH	N06DX01	NA	501215	purch	1512	1462
PURCH	N06DX01	NA	513401	purch	276	97
PURCH	N06DX01	NA	535704	purch	28	27
PURCH	N06DX01	NA	546524	purch	4142	2444
PURCH	N06DX01	NA	549255	purch	615	246
PURCH	N06DX01	NA	557617	purch	60	32
PURCH	N06DX01	NA	573436	purch	14587	1580
PURCH	N06DX01	NA	573890	purch	15571	2839
PURCH	N06DX01	NA	586694	purch	47	26
PURCH	N06DX01	NA	587437	purch	26	17
PURCH	N06DX01	NA	598093	purch	621	611
PURCH	N07AA02	108	173898	purch	6866	316
PURCH	N07AA02	108	173948	purch	6967	269
PURCH	N07AA02	NA	173898	purch	2112	439
PURCH	N07AA02	NA	173948	purch	1101	212
PURCH	N07AA03	108	1958008	purch	135	22
PURCH	N07AA03	108	493882	purch	581	41
PURCH	N07AA03	108	810197	purch	122	18
PURCH	N07AA03	108	810624	purch	72	19
PURCH	N07AA03	108	876110	purch	104	15
PURCH	N07AA03	NA	1958008	purch	70	17
PURCH	N07AA03	NA	493882	purch	867	317
PURCH	N07AA03	NA	810197	purch	23	6
PURCH	N07AA03	NA	876110	purch	42	17
PURCH	N07AA05	307	454439	purch	54	25
PURCH	N07AA05	307	454454	purch	35	15
PURCH	N07AA05	307	454678	purch	231	48
PURCH	N07AA05	307	454686	purch	81	55
PURCH	N07AA06	307	083097	purch	33	10
PURCH	N07AA06	307	083204	purch	22	9
PURCH	N07AA06	307	083345	purch	12	7
PURCH	N07AA06	307	083618	purch	24	8
PURCH	N07AA06	307	083634	purch	20	7
PURCH	N07AA06	307	085316	purch	26	11
PURCH	N07AB01	NA	021097	purch	1270	504
PURCH	N07AB01	NA	021105	purch	538	125
PURCH	N07AB02	NA	493478	purch	151	68
PURCH	N07BA03	NA	058014	purch	9866	6082
PURCH	N07BA03	NA	111050	purch	265	247
PURCH	N07BA03	NA	130596	purch	9994	8042
PURCH	N07BA03	NA	157138	purch	936	871
PURCH	N07BA03	NA	400848	purch	1481	1350
PURCH	N07BB01	NA	068635	purch	285	268
PURCH	N07BB01	NA	097295	purch	33766	8302
PURCH	N07BB01	NA	690149	purch	35	28
PURCH	N07BB04	309	006672	purch	204	49
PURCH	N07BB04	309	022212	purch	215	75
PURCH	N07BB04	309	151837	purch	157	78
PURCH	N07BB04	309	571329	purch	361	81
PURCH	N07BB04	309	597909	purch	278	71
PURCH	N07BB05	309	138603	purch	51	16
PURCH	N07BB05	309	187057	purch	56	43
PURCH	N07BB05	309	491998	purch	63	18
PURCH	N07BB05	309	580104	purch	45	26
PURCH	N07BC02	115	044442	purch	177	19
PURCH	N07BC02	116	044442	purch	82	9
PURCH	N07BC02	117	044442	purch	19	6
PURCH	N07BC02	130	044442	purch	236	65
PURCH	N07BC02	NA	044433	purch	727	87
PURCH	N07BC02	NA	044442	purch	4913	169
PURCH	N07BC02	NA	122547	purch	53	21
PURCH	N07BC02	NA	506176	purch	246	23
PURCH	N07BC02	NA	553685	purch	1338	81
PURCH	N07BC51	339	138817	purch	47	9
PURCH	N07BC51	339	161870	purch	548	21
PURCH	N07BC51	339	174073	purch	112	12
PURCH	N07BC51	339	370422	purch	113	7
PURCH	N07BC51	339	425608	purch	326	18
PURCH	N07BC51	339	462302	purch	1543	22
PURCH	N07BC51	339	513519	purch	315	15
PURCH	N07BC51	339	520546	purch	2183	33
PURCH	N07BC51	339	598208	purch	69	6
PURCH	N07CA01	NA	014748	purch	375	155
PURCH	N07CA01	NA	014791	purch	299	141
PURCH	N07CA01	NA	017541	purch	29803	4387
PURCH	N07CA01	NA	020144	purch	31426	3940
PURCH	N07CA01	NA	023932	purch	2768	715
PURCH	N07CA01	NA	023959	purch	2471	625
PURCH	N07CA01	NA	038877	purch	33006	5963
PURCH	N07CA01	NA	085784	purch	3546	775
PURCH	N07CA01	NA	090579	purch	2813	587
PURCH	N07CA01	NA	090590	purch	2565	550
PURCH	N07CA01	NA	444574	purch	1027	144
PURCH	N07CA01	NA	447194	purch	26	15
PURCH	N07CA01	NA	447409	purch	1219	423
PURCH	N07CA01	NA	450296	purch	3395	1180
PURCH	N07CA01	NA	456843	purch	2226	342
PURCH	N07CA01	NA	498828	purch	1996	353
PURCH	N07CA01	NA	507834	purch	1266	171
PURCH	N07CA01	NA	549840	purch	1895	681
PURCH	N07XX02	NA	012410	purch	67	23
PURCH	N07XX02	NA	123992	purch	1573	148
PURCH	N07XX02	NA	581504	purch	27	13
PURCH	N07XX04	282	020333	purch	444	23
PURCH	N07XX04	282	100964	purch	13	8
PURCH	N07XX04	NA	020333	purch	895	21
PURCH	N07XX04	NA	493911	purch	22	6
PURCH	N07XX06	NA	579381	purch	224	18
PURCH	N07XX09	157	169767	purch	239	125
PURCH	N07XX09	157	392438	purch	212	162
PURCH	N07XX09	157	400574	purch	2308	265
PURCH	N07XX09	303	392438	purch	146	101
PURCH	N07XX09	303	400574	purch	525	141
PURCH	N07XX11	3035	596229	purch	8	6
PURCH	P01AB01	208	004954	purch	37	31
PURCH	P01AB01	208	004965	purch	429	308
PURCH	P01AB01	208	005031	purch	54	29
PURCH	P01AB01	208	060582	purch	18	17
PURCH	P01AB01	208	094854	purch	47	41
PURCH	P01AB01	208	128967	purch	19	9
PURCH	P01AB01	208	146530	purch	159	123
PURCH	P01AB01	208	146555	purch	318	99
PURCH	P01AB01	208	163246	purch	746	326
PURCH	P01AB01	208	183947	purch	78	21
PURCH	P01AB01	208	398800	purch	3429	1570
PURCH	P01AB01	208	430702	purch	29	13
PURCH	P01AB01	208	534255	purch	76	72
PURCH	P01AB01	208	534263	purch	4091	1621
PURCH	P01AB01	208	534271	purch	3100	453
PURCH	P01AB01	208	568436	purch	62	33
PURCH	P01AB01	208	568451	purch	107	20
PURCH	P01AB01	209	146555	purch	68	30
PURCH	P01AB01	209	163246	purch	23	15
PURCH	P01AB01	NA	000019	purch	7	7
PURCH	P01AB01	NA	004954	purch	709	654
PURCH	P01AB01	NA	004965	purch	9708	8287
PURCH	P01AB01	NA	005031	purch	85	77
PURCH	P01AB01	NA	060582	purch	2610	2314
PURCH	P01AB01	NA	094854	purch	2972	2814
PURCH	P01AB01	NA	146530	purch	21467	17844
PURCH	P01AB01	NA	146555	purch	124	80
PURCH	P01AB01	NA	157727	purch	8	8
PURCH	P01AB01	NA	163246	purch	15599	13138
PURCH	P01AB01	NA	183947	purch	1466	1364
PURCH	P01AB01	NA	398800	purch	79825	54650
PURCH	P01AB01	NA	430702	purch	1149	1065
PURCH	P01AB01	NA	466342	purch	158	152
PURCH	P01AB01	NA	511634	purch	17	16
PURCH	P01AB01	NA	534255	purch	6425	5873
PURCH	P01AB01	NA	534263	purch	48500	36004
PURCH	P01AB01	NA	534271	purch	1099	353
PURCH	P01AB01	NA	568428	purch	397	373
PURCH	P01AB01	NA	568436	purch	1426	1267
PURCH	P01AB01	NA	568451	purch	78	33
PURCH	P01AB02	NA	193276	purch	250	243
PURCH	P01AB02	NA	193284	purch	1869	1659
PURCH	P01AB02	NA	193300	purch	3159	2788
PURCH	P01AB02	NA	193417	purch	79	55
PURCH	P01AB02	NA	193599	purch	105	97
PURCH	P01AB03	NA	150250	purch	87	85
PURCH	P01AB03	NA	150300	purch	205	196
PURCH	P01BA01	131	477414	purch	12	6
PURCH	P01BA01	131	477422	purch	38	20
PURCH	P01BA01	202	477414	purch	333	79
PURCH	P01BA01	202	477422	purch	1498	245
PURCH	P01BA01	202	583567	purch	27	13
PURCH	P01BA01	NA	477414	purch	146	128
PURCH	P01BA01	NA	477422	purch	548	216
PURCH	P01BA02	131	484386	purch	12	7
PURCH	P01BA02	131	484444	purch	121	54
PURCH	P01BA02	202	124195	purch	6573	683
PURCH	P01BA02	202	166157	purch	952	192
PURCH	P01BA02	202	484386	purch	8425	1120
PURCH	P01BA02	202	484444	purch	78844	6615
PURCH	P01BA02	202	554309	purch	89020	7162
PURCH	P01BA02	NA	124195	purch	2727	545
PURCH	P01BA02	NA	166157	purch	219	112
PURCH	P01BA02	NA	484386	purch	3201	962
PURCH	P01BA02	NA	484444	purch	23326	7086
PURCH	P01BA02	NA	554309	purch	20948	5184
PURCH	P01BA05	NA	005884	purch	393	367
PURCH	P01BB01	NA	169540	purch	7	7
PURCH	P01BC02	NA	005884	purch	255	244
PURCH	P01BD51	NA	093237	purch	8	8
PURCH	P01BD51	NA	404970	purch	6	6
PURCH	R01AB01	NA	065342	purch	581	521
PURCH	R01AB01	NA	575670	purch	120	108
PURCH	R01AB01	NA	575688	purch	583	494
PURCH	R01AC01	NA	060152	purch	30	26
PURCH	R01AC01	NA	078220	purch	13	11
PURCH	R01AC01	NA	185025	purch	3600	1474
PURCH	R01AC01	NA	400820	purch	245	204
PURCH	R01AC01	NA	453050	purch	52	40
PURCH	R01AC01	NA	457713	purch	3565	2210
PURCH	R01AC01	NA	457747	purch	7927	3116
PURCH	R01AC01	NA	476770	purch	407	318
PURCH	R01AC01	NA	557397	purch	87	62
PURCH	R01AC01	NA	588814	purch	1715	1353
PURCH	R01AC02	NA	487983	purch	3085	2260
PURCH	R01AC02	NA	572818	purch	6412	3183
PURCH	R01AC03	NA	523431	purch	473	286
PURCH	R01AC03	NA	523449	purch	574	274
PURCH	R01AC07	NA	370122	purch	1744	643
PURCH	R01AD	NA	090662	purch	655	584
PURCH	R01AD	NA	474551	purch	1147	953
PURCH	R01AD01	NA	026625	purch	4717	1201
PURCH	R01AD01	NA	058214	purch	2662	2413
PURCH	R01AD01	NA	058560	purch	2989	1179
PURCH	R01AD01	NA	063800	purch	1553	769
PURCH	R01AD01	NA	077230	purch	37035	9940
PURCH	R01AD01	NA	184523	purch	600	365
PURCH	R01AD01	NA	433714	purch	104867	25061
PURCH	R01AD01	NA	502526	purch	6499	2448
PURCH	R01AD01	NA	549899	purch	211	134
PURCH	R01AD01	NA	598942	purch	929	501
PURCH	R01AD04	NA	030213	purch	2363	983
PURCH	R01AD05	NA	015057	purch	38361	8263
PURCH	R01AD05	NA	059790	purch	136	97
PURCH	R01AD05	NA	387027	purch	5508	1360
PURCH	R01AD05	NA	421925	purch	9338	4307
PURCH	R01AD05	NA	421933	purch	4557	1375
PURCH	R01AD05	NA	421941	purch	636	343
PURCH	R01AD05	NA	422014	purch	87	41
PURCH	R01AD05	NA	487942	purch	9063	1873
PURCH	R01AD05	NA	487967	purch	4858	1397
PURCH	R01AD05	NA	489690	purch	465	240
PURCH	R01AD05	NA	489955	purch	77	62
PURCH	R01AD05	NA	501551	purch	6484	2621
PURCH	R01AD08	NA	018285	purch	146152	30187
PURCH	R01AD08	NA	029066	purch	141379	40442
PURCH	R01AD08	NA	046724	purch	41429	14767
PURCH	R01AD08	NA	431809	purch	80067	20717
PURCH	R01AD09	NA	071901	purch	43	42
PURCH	R01AD09	NA	084184	purch	236	200
PURCH	R01AD09	NA	094322	purch	530	467
PURCH	R01AD09	NA	161191	purch	209	150
PURCH	R01AD09	NA	175464	purch	20011	10349
PURCH	R01AD09	NA	189638	purch	873	613
PURCH	R01AD09	NA	197992	purch	28	27
PURCH	R01AD09	NA	396683	purch	9508	6293
PURCH	R01AD09	NA	462488	purch	773	586
PURCH	R01AD09	NA	469121	purch	1083	925
PURCH	R01AD09	NA	474551	purch	428895	127629
PURCH	R01AD09	NA	474643	purch	122170	27421
PURCH	R01AD09	NA	487977	purch	616	469
PURCH	R01AD09	NA	582329	purch	91	75
PURCH	R01AD11	NA	090662	purch	76058	19445
PURCH	R01AD12	NA	088261	purch	312687	82795
PURCH	R01AD58	NA	167770	purch	182795	54434
PURCH	R01AX03	NA	052431	purch	6759	2999
PURCH	R01AX03	NA	545558	purch	1051	618
PURCH	R01BA01	NA	046052	purch	6	6
PURCH	R01BA01	NA	046060	purch	954	905
PURCH	R01BA01	NA	046078	purch	229	148
PURCH	R01BA01	NA	058891	purch	277	252
PURCH	R01BA01	NA	122275	purch	2590	1985
PURCH	R01BA01	NA	188334	purch	762	708
PURCH	R01BA01	NA	188367	purch	190	89
PURCH	R01BA01	NA	195768	purch	6457	5476
PURCH	R01BA01	NA	195776	purch	4465	1569
PURCH	R01BA01	NA	530527	purch	124	123
PURCH	R01BA51	NA	188375	purch	16222	12531
PURCH	R01BA51	NA	188383	purch	5238	1522
PURCH	R01BA51	NA	427583	purch	2317	1793
PURCH	R01BA51	NA	427591	purch	2887	760
PURCH	R01BA51	NA	428284	purch	4765	3974
PURCH	R01BA51	NA	428474	purch	8755	5967
PURCH	R01BA51	NA	428482	purch	3038	2584
PURCH	R01BA51	NA	428490	purch	1469	628
PURCH	R01BA51	NA	465435	purch	84	70
PURCH	R01BA51	NA	465484	purch	112	25
PURCH	R01BA51	NA	562413	purch	3098	2363
PURCH	R01BA51	NA	562439	purch	1573	542
PURCH	R01BA51	NA	565416	purch	3165	2590
PURCH	R01BA52	NA	003869	purch	6915	6220
PURCH	R01BA52	NA	003936	purch	5139	3311
PURCH	R01BA52	NA	004192	purch	3494	2184
PURCH	R01BA52	NA	004218	purch	5811	986
PURCH	R01BA52	NA	014905	purch	496	320
PURCH	R01BA52	NA	014949	purch	2159	1945
PURCH	R01BA52	NA	028092	purch	1820	1601
PURCH	R01BA52	NA	028100	purch	1106	425
PURCH	R01BA52	NA	047282	purch	1597	1411
PURCH	R01BA52	NA	053660	purch	12370	10563
PURCH	R01BA52	NA	166819	purch	12713	7706
PURCH	R01BA52	NA	428896	purch	69137	46988
PURCH	R01BA52	NA	497701	purch	258	241
PURCH	R01BA52	NA	497727	purch	387	290
PURCH	R01BA52	NA	497735	purch	503	134
PURCH	R01BA52	NA	546093	purch	23	23
PURCH	R01BA52	NA	546101	purch	11	8
PURCH	R01BA52	NA	573121	purch	96944	28079
PURCH	R02AD02	NA	139915	purch	3307	3028
PURCH	R02AD02	NA	180505	purch	417	398
PURCH	R03AA01	203	199158	purch	22	17
PURCH	R03AA01	NA	199158	purch	93	78
PURCH	R03AC02	203	002296	purch	623	509
PURCH	R03AC02	203	007475	purch	1334	313
PURCH	R03AC02	203	010637	purch	1005	614
PURCH	R03AC02	203	010926	purch	426	205
PURCH	R03AC02	203	010975	purch	5682	832
PURCH	R03AC02	203	010983	purch	4807	331
PURCH	R03AC02	203	044842	purch	10062	2000
PURCH	R03AC02	203	048892	purch	337	97
PURCH	R03AC02	203	048900	purch	884	114
PURCH	R03AC02	203	053934	purch	215	95
PURCH	R03AC02	203	053975	purch	42	8
PURCH	R03AC02	203	059378	purch	1700	203
PURCH	R03AC02	203	074278	purch	5613	593
PURCH	R03AC02	203	077297	purch	7705	1077
PURCH	R03AC02	203	085217	purch	312	260
PURCH	R03AC02	203	085407	purch	3394	431
PURCH	R03AC02	203	093781	purch	288	51
PURCH	R03AC02	203	106070	purch	5958	4173
PURCH	R03AC02	203	106088	purch	55759	7840
PURCH	R03AC02	203	106104	purch	5129	3528
PURCH	R03AC02	203	106120	purch	45163	5388
PURCH	R03AC02	203	112490	purch	638	103
PURCH	R03AC02	203	112508	purch	1192	87
PURCH	R03AC02	203	121793	purch	94	52
PURCH	R03AC02	203	121804	purch	145	38
PURCH	R03AC02	203	124347	purch	269854	19154
PURCH	R03AC02	203	125587	purch	4026	641
PURCH	R03AC02	203	126839	purch	128	37
PURCH	R03AC02	203	137935	purch	86	69
PURCH	R03AC02	203	137943	purch	76	41
PURCH	R03AC02	203	138552	purch	244	187
PURCH	R03AC02	203	138586	purch	47	42
PURCH	R03AC02	203	142372	purch	15652	1910
PURCH	R03AC02	203	149203	purch	27393	3720
