SOURCE	CODE1	CODE2	CODE3	VOCAB	n_events	n_patients
OUTPAT	F950	NA	NA	10	70	40
OUTPAT	F951	NA	NA	10	418	34
OUTPAT	F952	F952	NA	10	23	8
OUTPAT	F952	NA	NA	10	2179	67
OUTPAT	F958	NA	NA	10	158	13
OUTPAT	F959	NA	NA	10	266	54
OUTPAT	F980	F980	NA	10	84	46
OUTPAT	F980	NA	NA	10	55	26
OUTPAT	F9800	F9800	NA	10	60	32
OUTPAT	F9800	NA	NA	10	706	179
OUTPAT	F9801	F9801	NA	10	15	9
OUTPAT	F9801	NA	NA	10	249	78
OUTPAT	F9802	F9802	NA	10	12	8
OUTPAT	F9802	NA	NA	10	371	90
OUTPAT	F9810	NA	NA	10	100	17
OUTPAT	F9819	NA	NA	10	93	21
OUTPAT	F982	F982	NA	10	28	7
OUTPAT	F982	NA	NA	10	752	68
OUTPAT	F985	F985	NA	10	42	7
OUTPAT	F985	NA	NA	10	189	45
OUTPAT	F986	NA	NA	10	12	6
OUTPAT	F988	F988	NA	10	60	6
OUTPAT	F988	NA	NA	10	2556	183
OUTPAT	F989	F989	NA	10	135	8
OUTPAT	F989	NA	NA	10	2381	153
OUTPAT	F99	F99	NA	10	1162	199
OUTPAT	F99	NA	NA	10	13369	1656
OUTPAT	G001	NA	NA	10	139	28
OUTPAT	G002	NA	NA	10	49	10
OUTPAT	G009	NA	NA	10	175	100
OUTPAT	G01	A390	NA	10	8	6
OUTPAT	G01	A692	NA	10	92	38
OUTPAT	G020	A870	NA	10	16	6
OUTPAT	G020	B003	NA	10	100	26
OUTPAT	G020	NA	NA	10	36	11
OUTPAT	G030	NA	NA	10	24	11
OUTPAT	G031	NA	NA	10	252	11
OUTPAT	G032	NA	NA	10	14	8
OUTPAT	G038	NA	NA	10	26	12
OUTPAT	G039	G039	NA	10	10	8
OUTPAT	G039	NA	NA	10	232	91
OUTPAT	G040	NA	NA	10	48	13
OUTPAT	G042	NA	NA	10	57	8
OUTPAT	G048	NA	NA	10	580	26
OUTPAT	G049	G049	NA	10	12	6
OUTPAT	G049	NA	NA	10	688	137
OUTPAT	G051	A850	NA	10	47	6
OUTPAT	G051	B004	NA	10	163	27
OUTPAT	G051	B020	NA	10	8	6
OUTPAT	G051	NA	NA	10	16	11
OUTPAT	G058	M321	NA	10	101	23
OUTPAT	G060	G060	NA	10	16	8
OUTPAT	G060	NA	NA	10	343	48
OUTPAT	G061	NA	NA	10	324	56
OUTPAT	G062	NA	NA	10	40	14
OUTPAT	G09	NA	NA	10	79	18
OUTPAT	G10	NA	NA	10	130	14
OUTPAT	G1100	NA	NA	10	30	6
OUTPAT	G1118	NA	NA	10	30	7
OUTPAT	G112	NA	NA	10	172	34
OUTPAT	G114	NA	NA	10	127	8
OUTPAT	G118	NA	NA	10	133	21
OUTPAT	G119	G119	NA	10	35	15
OUTPAT	G119	NA	NA	10	692	99
OUTPAT	G121	NA	NA	10	216	20
OUTPAT	G122	G122	NA	10	35	6
OUTPAT	G122	NA	NA	10	3236	227
OUTPAT	G128	NA	NA	10	221	37
OUTPAT	G129	NA	NA	10	217	53
OUTPAT	G20	G20	NA	10	592	133
OUTPAT	G20	NA	NA	10	28801	1938
OUTPAT	G210	NA	NA	10	131	61
OUTPAT	G211	G211	G211	10	8	6
OUTPAT	G211	NA	NA	10	362	146
OUTPAT	G212	NA	NA	10	17	10
OUTPAT	G218	G218	NA	10	12	6
OUTPAT	G218	NA	NA	10	136	47
OUTPAT	G219	G219	NA	10	22	6
OUTPAT	G219	NA	NA	10	391	137
OUTPAT	G231	NA	NA	10	173	29
OUTPAT	G238	NA	NA	10	109	21
OUTPAT	G239	NA	NA	10	337	72
OUTPAT	G240	G240	G240	10	8	7
OUTPAT	G240	NA	NA	10	139	45
OUTPAT	G241	G241	NA	10	11	6
OUTPAT	G241	NA	NA	10	151	20
OUTPAT	G242	NA	NA	10	163	18
OUTPAT	G243	G243	NA	10	341	55
OUTPAT	G243	NA	NA	10	10039	509
OUTPAT	G244	G244	NA	10	17	7
OUTPAT	G244	NA	NA	10	213	25
OUTPAT	G245	G245	NA	10	71	20
OUTPAT	G245	NA	NA	10	1836	149
OUTPAT	G248	G248	NA	10	27	9
OUTPAT	G248	NA	NA	10	1323	150
OUTPAT	G249	G249	NA	10	40	14
OUTPAT	G249	NA	NA	10	1159	187
OUTPAT	G250	G250	NA	10	83	56
OUTPAT	G250	NA	NA	10	3230	1166
OUTPAT	G251	G251	G251	10	9	7
OUTPAT	G251	NA	NA	10	131	90
OUTPAT	G252	G252	NA	10	8	6
OUTPAT	G252	NA	NA	10	311	152
OUTPAT	G253	G253	G253	10	13	9
OUTPAT	G253	NA	NA	10	226	88
OUTPAT	G254	NA	NA	10	79	6
OUTPAT	G255	NA	NA	10	49	17
OUTPAT	G256	NA	NA	10	26	11
OUTPAT	G258	G258	NA	10	26	16
OUTPAT	G258	NA	NA	10	2363	658
OUTPAT	G259	G259	NA	10	23	14
OUTPAT	G259	NA	NA	10	1194	432
OUTPAT	G30	NA	NA	10	238	117
OUTPAT	G300	NA	NA	10	461	172
OUTPAT	G301	G301	NA	10	29	19
OUTPAT	G301	NA	NA	10	3557	1345
OUTPAT	G308	NA	NA	10	337	146
OUTPAT	G309	NA	NA	10	1118	516
OUTPAT	G310	NA	NA	10	400	118
OUTPAT	G311	NA	NA	10	59	24
OUTPAT	G312	G312	NA	10	19	14
OUTPAT	G312	NA	NA	10	609	262
OUTPAT	G318	NA	NA	10	428	100
OUTPAT	G319	G319	NA	10	8	6
OUTPAT	G319	NA	NA	10	224	68
OUTPAT	G35	G35	NA	10	1117	229
OUTPAT	G35	NA	NA	10	47693	1311
OUTPAT	G360	NA	NA	10	224	39
OUTPAT	G368	NA	NA	10	32	14
OUTPAT	G369	NA	NA	10	290	114
OUTPAT	G370	NA	NA	10	24	13
OUTPAT	G371	NA	NA	10	18	10
OUTPAT	G372	NA	NA	10	118	22
OUTPAT	G373	NA	NA	10	207	39
OUTPAT	G378	NA	NA	10	74	21
OUTPAT	G379	G379	NA	10	28	15
OUTPAT	G379	NA	NA	10	1990	417
OUTPAT	G40	G40	NA	10	19	16
OUTPAT	G40	NA	NA	10	164	89
OUTPAT	G400	G400	NA	10	65	35
OUTPAT	G400	NA	NA	10	56	27
OUTPAT	G4000	G4000	NA	10	22	14
OUTPAT	G4000	NA	NA	10	463	157
OUTPAT	G4001	NA	NA	10	128	8
OUTPAT	G4009	NA	NA	10	680	231
OUTPAT	G401	G401	NA	10	372	139
OUTPAT	G401	NA	NA	10	169	60
OUTPAT	G4010	G4010	NA	10	69	42
OUTPAT	G4010	NA	NA	10	2629	457
OUTPAT	G4011	NA	NA	10	1300	138
OUTPAT	G4012	G4012	NA	10	59	27
OUTPAT	G4012	NA	NA	10	4718	531
OUTPAT	G4019	G4019	NA	10	10	9
OUTPAT	G4019	NA	NA	10	3274	373
OUTPAT	G402	G402	NA	10	1436	330
OUTPAT	G402	NA	NA	10	478	141
OUTPAT	G4020	G4020	NA	10	110	66
OUTPAT	G4020	NA	NA	10	3521	758
OUTPAT	G4021	NA	NA	10	2783	308
OUTPAT	G4022	G4022	NA	10	21	10
OUTPAT	G4022	NA	NA	10	15072	1536
OUTPAT	G4029	G4029	NA	10	18	11
OUTPAT	G4029	NA	NA	10	8537	1390
OUTPAT	G403	G403	NA	10	263	107
OUTPAT	G403	NA	NA	10	216	77
OUTPAT	G4030	G4030	NA	10	39	19
OUTPAT	G4030	NA	NA	10	535	139
OUTPAT	G4031	NA	NA	10	46	10
OUTPAT	G4033	NA	NA	10	251	26
OUTPAT	G4034	NA	NA	10	52	9
OUTPAT	G4035	NA	NA	10	205	33
OUTPAT	G4036	NA	NA	10	892	68
OUTPAT	G4037	NA	NA	10	275	10
OUTPAT	G4039	NA	NA	10	3733	403
OUTPAT	G404	G404	NA	10	52	22
OUTPAT	G404	NA	NA	10	2670	142
OUTPAT	G405	G405	NA	10	12	9
OUTPAT	G4050	NA	NA	10	55	34
OUTPAT	G4051	NA	NA	10	98	69
OUTPAT	G4052	NA	NA	10	351	55
OUTPAT	G4059	NA	NA	10	112	38
OUTPAT	G406	G406	NA	10	147	65
OUTPAT	G406	NA	NA	10	825	238
OUTPAT	G407	G407	NA	10	13	6
OUTPAT	G407	NA	NA	10	153	72
OUTPAT	G408	G408	NA	10	15	6
OUTPAT	G408	NA	NA	10	25	8
OUTPAT	G4080	NA	NA	10	357	31
OUTPAT	G4089	NA	NA	10	854	152
OUTPAT	G409	G409	NA	10	473	216
OUTPAT	G409	NA	NA	10	16810	2647
OUTPAT	G410	G410	NA	10	10	7
OUTPAT	G410	NA	NA	10	164	92
OUTPAT	G411	NA	NA	10	63	41
OUTPAT	G412	NA	NA	10	70	44
OUTPAT	G418	NA	NA	10	59	32
OUTPAT	G419	G419	NA	10	8	7
OUTPAT	G419	NA	NA	10	486	271
OUTPAT	G43	G43	NA	10	65	38
OUTPAT	G43	NA	NA	10	113	79
OUTPAT	G430	G430	G430	10	349	222
OUTPAT	G430	NA	NA	10	10905	3560
OUTPAT	G430#	NA	NA	10	16	13
OUTPAT	G431	G431	G431	10	314	219
OUTPAT	G431	NA	NA	10	11325	3903
OUTPAT	G431#	NA	NA	10	7	6
OUTPAT	G432	NA	NA	10	305	145
OUTPAT	G433	G433	G433	10	50	24
OUTPAT	G433	NA	NA	10	4234	742
OUTPAT	G438	G438	G438	10	12	11
OUTPAT	G438	NA	NA	10	1351	486
OUTPAT	G439	G439	G439	10	208	143
OUTPAT	G439	NA	NA	10	8705	3247
OUTPAT	G44	G44	NA	10	10	7
OUTPAT	G44	NA	NA	10	13	9
OUTPAT	G440	G440	NA	10	73	42
OUTPAT	G440	NA	NA	10	3429	589
OUTPAT	G441	G441	NA	10	157	102
OUTPAT	G441	NA	NA	10	640	347
OUTPAT	G442	G442	NA	10	802	618
OUTPAT	G442	NA	NA	10	13604	7469
OUTPAT	G443	G443	NA	10	15	12
OUTPAT	G443	NA	NA	10	234	102
OUTPAT	G444	NA	NA	10	121	59
OUTPAT	G448	G448	NA	10	25	23
OUTPAT	G448	NA	NA	10	892	403
OUTPAT	G45	G45	NA	10	21	19
OUTPAT	G45	NA	NA	10	43	36
OUTPAT	G450	G450	NA	10	140	99
OUTPAT	G450	NA	NA	10	1979	1377
OUTPAT	G451	G451	NA	10	164	114
OUTPAT	G451	NA	NA	10	3344	1985
OUTPAT	G452	NA	NA	10	59	28
OUTPAT	G453	G453	NA	10	98	50
OUTPAT	G453	NA	NA	10	1866	1078
OUTPAT	G454	G454	NA	10	77	58
OUTPAT	G454	NA	NA	10	1820	1295
OUTPAT	G458	NA	NA	10	224	193
OUTPAT	G459	G459	NA	10	189	163
OUTPAT	G459	NA	NA	10	9367	5550
OUTPAT	G460	I660	NA	10	16	10
OUTPAT	G460	NA	NA	10	32	11
OUTPAT	G463	I679	NA	10	199	101
OUTPAT	G463	NA	NA	10	34	25
OUTPAT	G464	I679	NA	10	260	159
OUTPAT	G464	NA	NA	10	53	39
OUTPAT	G465	I679	NA	10	11	10
OUTPAT	G465	NA	NA	10	10	9
OUTPAT	G466	I679	NA	10	7	6
OUTPAT	G467	I679	NA	10	50	35
OUTPAT	G467	NA	NA	10	12	9
OUTPAT	G468	I679	NA	10	149	70
OUTPAT	G468	NA	NA	10	8	8
OUTPAT	G47	NA	NA	10	7	6
OUTPAT	G470	G470	NA	10	16	13
OUTPAT	G470	NA	NA	10	620	225
OUTPAT	G471	G471	NA	10	45	26
OUTPAT	G471	NA	NA	10	400	137
OUTPAT	G472	NA	NA	10	370	93
OUTPAT	G473	G473	NA	10	1954	780
OUTPAT	G473	NA	NA	10	155204	19098
OUTPAT	G474	G474	NA	10	13	6
OUTPAT	G474	NA	NA	10	927	84
OUTPAT	G478	NA	NA	10	188	76
OUTPAT	G479	G479	NA	10	55	37
OUTPAT	G479	NA	NA	10	1393	674
OUTPAT	G50	NA	NA	10	7	7
OUTPAT	G500	G500	NA	10	130	58
OUTPAT	G500	NA	NA	10	4131	834
OUTPAT	G501	G501	NA	10	65	41
OUTPAT	G501	NA	NA	10	4088	833
OUTPAT	G508	NA	NA	10	754	134
OUTPAT	G509	NA	NA	10	274	124
OUTPAT	G51	G51	NA	10	22	8
OUTPAT	G510	G510	NA	10	381	148
OUTPAT	G510	NA	NA	10	6991	1823
OUTPAT	G511	NA	NA	10	59	32
OUTPAT	G512	NA	NA	10	99	18
OUTPAT	G513	G513	NA	10	77	16
OUTPAT	G513	NA	NA	10	2571	181
OUTPAT	G514	NA	NA	10	151	52
OUTPAT	G518	NA	NA	10	97	37
OUTPAT	G519	NA	NA	10	149	98
OUTPAT	G520	NA	NA	10	28	18
OUTPAT	G521	G521	NA	10	23	6
OUTPAT	G521	NA	NA	10	48	17
OUTPAT	G522	NA	NA	10	22	16
OUTPAT	G523	NA	NA	10	27	14
OUTPAT	G527	NA	NA	10	29	13
OUTPAT	G528	NA	NA	10	124	36
OUTPAT	G529	NA	NA	10	40	24
OUTPAT	G530	B0220	NA	10	175	67
OUTPAT	G530	B0221	NA	10	71	31
OUTPAT	G530	B028	NA	10	143	17
OUTPAT	G530	NA	NA	10	98	42
OUTPAT	G532	D868	NA	10	286	28
OUTPAT	G532	NA	NA	10	39	8
OUTPAT	G540	G540	NA	10	244	115
OUTPAT	G540	NA	NA	10	6028	1450
OUTPAT	G541	NA	NA	10	344	50
OUTPAT	G542	NA	NA	10	231	114
OUTPAT	G543	NA	NA	10	72	27
OUTPAT	G544	NA	NA	10	331	229
OUTPAT	G545	NA	NA	10	117	24
OUTPAT	G546	G546	NA	10	12	6
OUTPAT	G546	NA	NA	10	149	33
OUTPAT	G548	G548	NA	10	11	7
OUTPAT	G548	NA	NA	10	251	61
OUTPAT	G549	G549	NA	10	27	15
OUTPAT	G549	NA	NA	10	408	149
OUTPAT	G55	NA	NA	10	7	7
OUTPAT	G550	NA	NA	10	15	6
OUTPAT	G551	G551	NA	10	46	37
OUTPAT	G551	M501	NA	10	35	20
OUTPAT	G551	M511	NA	10	3598	1189
OUTPAT	G551	M519	NA	10	1129	485
OUTPAT	G551	NA	NA	10	317	156
OUTPAT	G552	G552	NA	10	28	21
OUTPAT	G552	M479	NA	10	1544	566
OUTPAT	G552	M480	NA	10	19	9
OUTPAT	G552	M501	NA	10	111	29
OUTPAT	G552	NA	NA	10	197	119
OUTPAT	G553	M511	NA	10	8	7
OUTPAT	G558	NA	NA	10	16	14
OUTPAT	G56	G56	NA	10	21	19
OUTPAT	G560	G560	NA	10	752	476
OUTPAT	G560	NA	NA	10	23076	9389
OUTPAT	G561	G561	NA	10	13	9
OUTPAT	G561	NA	NA	10	328	159
OUTPAT	G562	G562	NA	10	173	96
OUTPAT	G562	NA	NA	10	4503	1821
OUTPAT	G563	G563	NA	10	39	21
OUTPAT	G563	NA	NA	10	772	360
OUTPAT	G564	G564	NA	10	51	20
OUTPAT	G564	NA	NA	10	2558	242
OUTPAT	G568	G568	NA	10	23	17
OUTPAT	G568	NA	NA	10	646	199
OUTPAT	G569	G569	NA	10	17	13
OUTPAT	G569	NA	NA	10	325	181
OUTPAT	G57	G57	NA	10	14	6
OUTPAT	G570	G570	NA	10	35	16
OUTPAT	G570	NA	NA	10	400	135
OUTPAT	G571	G571	NA	10	45	26
OUTPAT	G571	NA	NA	10	1216	412
OUTPAT	G572	G572	NA	10	53	21
OUTPAT	G572	NA	NA	10	307	102
OUTPAT	G573	G573	NA	10	77	44
OUTPAT	G573	NA	NA	10	1559	647
OUTPAT	G574	NA	NA	10	119	40
OUTPAT	G575	G575	NA	10	12	8
OUTPAT	G575	NA	NA	10	246	102
OUTPAT	G576	G576	NA	10	118	77
OUTPAT	G576	NA	NA	10	1988	864
OUTPAT	G578	G578	NA	10	9	8
OUTPAT	G578	NA	NA	10	779	203
OUTPAT	G579	NA	NA	10	286	108
OUTPAT	G580	G580	NA	10	22	7
OUTPAT	G580	NA	NA	10	694	112
OUTPAT	G587	NA	NA	10	187	27
OUTPAT	G588	G588	NA	10	21	8
OUTPAT	G588	NA	NA	10	592	161
OUTPAT	G589	G589	NA	10	8	7
OUTPAT	G589	NA	NA	10	299	96
OUTPAT	G590	E104	NA	10	91	21
OUTPAT	G590	E114	NA	10	77	41
OUTPAT	G590	NA	NA	10	26	11
OUTPAT	G598	NA	NA	10	14	8
OUTPAT	G600	G600	NA	10	44	18
OUTPAT	G600	NA	NA	10	1380	119
OUTPAT	G602	NA	NA	10	24	7
OUTPAT	G603	NA	NA	10	42	15
OUTPAT	G608	NA	NA	10	130	35
OUTPAT	G609	NA	NA	10	145	31
OUTPAT	G61	NA	NA	10	12	6
OUTPAT	G610	G610	NA	10	29	9
OUTPAT	G610	NA	NA	10	871	174
OUTPAT	G611	NA	NA	10	27	6
OUTPAT	G618	NA	NA	10	2825	73
OUTPAT	G619	NA	NA	10	1494	99
OUTPAT	G620	NA	NA	10	673	106
OUTPAT	G621	NA	NA	10	322	102
OUTPAT	G622	NA	NA	10	9	7
OUTPAT	G628	NA	NA	10	1218	251
OUTPAT	G629	G629	NA	10	169	77
OUTPAT	G629	NA	NA	10	9795	2074
OUTPAT	G630	A692	NA	10	235	50
OUTPAT	G630	B0229	NA	10	48	14
OUTPAT	G630	NA	NA	10	15	8
OUTPAT	G632	E104	NA	10	1767	214
OUTPAT	G632	E114	NA	10	1586	411
OUTPAT	G632	G632	NA	10	28	14
OUTPAT	G632	NA	NA	10	310	123
OUTPAT	G632*	NA	NA	10	32	9
OUTPAT	G638	N188	NA	10	139	29
OUTPAT	G638	NA	NA	10	27	9
OUTPAT	G64	G64	NA	10	31	8
OUTPAT	G64	NA	NA	10	175	72
OUTPAT	G70	G70	NA	10	16	7
OUTPAT	G70	NA	NA	10	12	6
OUTPAT	G700	G700	G700	10	106	39
OUTPAT	G700	NA	NA	10	6478	242
OUTPAT	G701	NA	NA	10	26	9
OUTPAT	G7021	NA	NA	10	6	6
OUTPAT	G708	NA	NA	10	54	8
OUTPAT	G709	NA	NA	10	121	50
OUTPAT	G7100	NA	NA	10	287	26
OUTPAT	G7102	NA	NA	10	79	10
OUTPAT	G7103	NA	NA	10	36	10
OUTPAT	G7106	NA	NA	10	827	17
OUTPAT	G7108	G7108	NA	10	12	6
OUTPAT	G7108	NA	NA	10	678	102
OUTPAT	G7111	NA	NA	10	984	54
OUTPAT	G7112	NA	NA	10	200	36
OUTPAT	G7118	NA	NA	10	277	54
OUTPAT	G7125	NA	NA	10	137	10
OUTPAT	G7128	NA	NA	10	49	11
OUTPAT	G713	NA	NA	10	631	61
OUTPAT	G718	NA	NA	10	123	40
OUTPAT	G719	NA	NA	10	322	94
OUTPAT	G72	NA	NA	10	7	7
OUTPAT	G720	NA	NA	10	34	23
OUTPAT	G722	NA	NA	10	28	10
OUTPAT	G723	NA	NA	10	137	12
OUTPAT	G724	NA	NA	10	41	10
OUTPAT	G728	G728	NA	10	10	9
OUTPAT	G728	NA	NA	10	1050	569
OUTPAT	G729	G729	NA	10	32	18
OUTPAT	G729	NA	NA	10	2198	485
OUTPAT	G730	E059	NA	10	11	10
OUTPAT	G730	E104	NA	10	19	11
OUTPAT	G731	C8099	NA	10	97	7
OUTPAT	G737	M053	NA	10	32	6
OUTPAT	G737	M321	NA	10	82	17
OUTPAT	G737	M348	NA	10	71	7
OUTPAT	G737	M350	NA	10	136	41
OUTPAT	G737	NA	NA	10	28	9
OUTPAT	G800	NA	NA	10	377	46
OUTPAT	G801	G801	NA	10	82	27
OUTPAT	G801	NA	NA	10	1299	76
OUTPAT	G802	G802	NA	10	49	20
OUTPAT	G802	NA	NA	10	1548	78
OUTPAT	G803	NA	NA	10	535	13
OUTPAT	G804	NA	NA	10	76	8
OUTPAT	G808	NA	NA	10	201	15
OUTPAT	G809	NA	NA	10	343	42
OUTPAT	G810	G810	NA	10	6	6
OUTPAT	G810	NA	NA	10	105	36
OUTPAT	G811	NA	NA	10	550	48
OUTPAT	G819	G819	NA	10	89	59
OUTPAT	G819	NA	NA	10	1435	566
OUTPAT	G820	NA	NA	10	134	32
OUTPAT	G821	NA	NA	10	444	49
OUTPAT	G822	G822	NA	10	58	20
OUTPAT	G822	NA	NA	10	1150	228
OUTPAT	G824	NA	NA	10	377	40
OUTPAT	G825	NA	NA	10	437	56
OUTPAT	G830	NA	NA	10	8	6
OUTPAT	G831	G831	NA	10	11	8
OUTPAT	G831	NA	NA	10	167	79
OUTPAT	G832	NA	NA	10	188	71
OUTPAT	G833	NA	NA	10	49	33
OUTPAT	G834	G834	NA	10	18	12
OUTPAT	G834	NA	NA	10	440	159
OUTPAT	G838	NA	NA	10	84	38
OUTPAT	G839	NA	NA	10	89	48
OUTPAT	G900	NA	NA	10	119	37
OUTPAT	G902	G902	NA	10	10	8
OUTPAT	G902	NA	NA	10	539	184
OUTPAT	G903	NA	NA	10	179	28
OUTPAT	G908	NA	NA	10	41	9
OUTPAT	G909	NA	NA	10	190	26
OUTPAT	G910	G910	NA	10	23	16
OUTPAT	G910	NA	NA	10	757	175
OUTPAT	G911	G911	NA	10	16	8
OUTPAT	G911	NA	NA	10	939	152
OUTPAT	G912	NA	NA	10	1586	350
OUTPAT	G913	NA	NA	10	62	23
OUTPAT	G918	NA	NA	10	116	27
OUTPAT	G919	G919	NA	10	7	6
OUTPAT	G919	NA	NA	10	420	129
OUTPAT	G92	NA	NA	10	47	22
OUTPAT	G930	G930	NA	10	28	13
OUTPAT	G930	NA	NA	10	672	236
OUTPAT	G931	NA	NA	10	711	115
OUTPAT	G932	NA	NA	10	1212	121
OUTPAT	G933	NA	NA	10	644	77
OUTPAT	G934	G934	NA	10	16	11
OUTPAT	G934	NA	NA	10	300	79
OUTPAT	G935	NA	NA	10	14	9
OUTPAT	G936	NA	NA	10	18	13
OUTPAT	G938	NA	NA	10	96	21
OUTPAT	G9399	NA	NA	10	48	23
OUTPAT	G941	NA	NA	10	12	7
OUTPAT	G942	NA	NA	10	26	13
OUTPAT	G950	G950	NA	10	22	7
OUTPAT	G950	NA	NA	10	875	110
OUTPAT	G951	NA	NA	10	220	24
OUTPAT	G952	NA	NA	10	135	26
OUTPAT	G958	G958	G958	10	24	17
OUTPAT	G958	NA	NA	10	994	160
OUTPAT	G959	G959	NA	10	13	10
OUTPAT	G959	NA	NA	10	377	72
OUTPAT	G960	NA	NA	10	179	54
OUTPAT	G968	NA	NA	10	99	19
OUTPAT	G969	NA	NA	10	91	30
OUTPAT	G970	G970	NA	10	35	31
OUTPAT	G970	NA	NA	10	1065	833
OUTPAT	G971	G971	NA	10	44	39
OUTPAT	G971	NA	NA	10	109	95
OUTPAT	G972	NA	NA	10	55	11
OUTPAT	G978	NA	NA	10	290	40
OUTPAT	G979	NA	NA	10	27	19
OUTPAT	G98	NA	NA	10	37	24
OUTPAT	G990	E104	NA	10	115	26
OUTPAT	G990	E114	NA	10	91	31
OUTPAT	G990	NA	NA	10	39	12
OUTPAT	G992	M470	NA	10	108	68
OUTPAT	G992	M471	NA	10	783	241
OUTPAT	G992	M472	NA	10	20	12
OUTPAT	G992	M479	NA	10	410	109
OUTPAT	G992	M480	NA	10	25	6
OUTPAT	G992	M500	NA	10	591	231
OUTPAT	G992	M501	NA	10	9	6
OUTPAT	G992	M510	NA	10	299	127
OUTPAT	G992	M511	NA	10	21	12
OUTPAT	G992	NA	NA	10	164	72
OUTPAT	H000	H000	NA	10	16	15
OUTPAT	H0000	H0000	NA	10	27	22
OUTPAT	H0000	NA	NA	10	549	457
OUTPAT	H0001	NA	NA	10	110	77
OUTPAT	H0002	NA	NA	10	14	8
OUTPAT	H0003	NA	NA	10	324	156
OUTPAT	H001	H001	NA	10	270	238
OUTPAT	H001	NA	NA	10	2690	1868
OUTPAT	H010	H010	NA	10	64	52
OUTPAT	H010	NA	NA	10	2280	1326
OUTPAT	H011	H011	NA	10	13	9
OUTPAT	H011	NA	NA	10	187	125
OUTPAT	H0180	NA	NA	10	391	199
OUTPAT	H0189	NA	NA	10	42	30
OUTPAT	H019	NA	NA	10	111	80
OUTPAT	H020	H020	NA	10	69	43
OUTPAT	H020	NA	NA	10	2859	1011
OUTPAT	H021	H021	NA	10	17	12
OUTPAT	H021	NA	NA	10	1198	478
OUTPAT	H022	H022	NA	10	13	10
OUTPAT	H022	NA	NA	10	478	149
OUTPAT	H023	H023	NA	10	237	171
OUTPAT	H023	NA	NA	10	5761	3394
OUTPAT	H024	H024	NA	10	67	35
OUTPAT	H024	NA	NA	10	3391	1431
OUTPAT	H025	NA	NA	10	167	73
OUTPAT	H026	H026	NA	10	30	18
OUTPAT	H026	NA	NA	10	199	115
OUTPAT	H027	NA	NA	10	20	10
OUTPAT	H028	NA	NA	10	156	81
OUTPAT	H029	NA	NA	10	108	57
OUTPAT	H031	B005	NA	10	308	216
OUTPAT	H031	B023	NA	10	373	234
OUTPAT	H031	B081	NA	10	21	16
OUTPAT	H031	H031	NA	10	11	10
OUTPAT	H031	NA	NA	10	129	86
OUTPAT	H038	L010	NA	10	19	12
OUTPAT	H040	H040	NA	10	14	7
OUTPAT	H040	NA	NA	10	225	106
OUTPAT	H041	H041	NA	10	42	34
OUTPAT	H0410	H0410	NA	10	139	114
OUTPAT	H0410	NA	NA	10	12222	5786
OUTPAT	H0411	NA	NA	10	11	6
OUTPAT	H0412	NA	NA	10	21	8
OUTPAT	H0419	NA	NA	10	65	21
OUTPAT	H042	H042	NA	10	23	20
OUTPAT	H042	NA	NA	10	524	308
OUTPAT	H043	H043	NA	10	19	10
OUTPAT	H043	NA	NA	10	628	232
OUTPAT	H044	H044	NA	10	32	15
OUTPAT	H044	NA	NA	10	544	177
OUTPAT	H045	H045	NA	10	163	89
OUTPAT	H045	NA	NA	10	4219	1311
OUTPAT	H046	NA	NA	10	18	15
OUTPAT	H048	NA	NA	10	9	9
OUTPAT	H049	NA	NA	10	10	8
OUTPAT	H050	H050	NA	10	11	6
OUTPAT	H050	NA	NA	10	339	70
OUTPAT	H051	NA	NA	10	150	36
OUTPAT	H052	H052	NA	10	43	15
OUTPAT	H052	NA	NA	10	538	150
OUTPAT	H054	NA	NA	10	19	9
OUTPAT	H058	NA	NA	10	100	26
OUTPAT	H059	NA	NA	10	59	22
OUTPAT	H062	E050	NA	10	974	116
OUTPAT	H062	E059	NA	10	4884	357
OUTPAT	H062	H062	NA	10	29	11
OUTPAT	H062	NA	NA	10	376	83
OUTPAT	H10	H10	NA	10	6	6
OUTPAT	H10	NA	NA	10	14	12
OUTPAT	H100	H100	NA	10	26	24
OUTPAT	H100	NA	NA	10	1081	890
OUTPAT	H101	H101	NA	10	87	69
OUTPAT	H101	NA	NA	10	1003	675
OUTPAT	H102	NA	NA	10	134	119
OUTPAT	H103	H103	NA	10	225	184
OUTPAT	H103	NA	NA	10	3032	2141
OUTPAT	H104	H104	NA	10	105	72
OUTPAT	H104	NA	NA	10	850	441
OUTPAT	H105	H105	NA	10	40	24
OUTPAT	H105	NA	NA	10	1035	348
OUTPAT	H108	NA	NA	10	158	96
OUTPAT	H109	H109	NA	10	62	56
OUTPAT	H109	NA	NA	10	1718	1256
OUTPAT	H110	H110	NA	10	44	23
OUTPAT	H110	NA	NA	10	1178	329
OUTPAT	H111	H111	NA	10	77	69
OUTPAT	H111	NA	NA	10	505	339
OUTPAT	H112	NA	NA	10	88	26
OUTPAT	H113	H113	NA	10	45	43
OUTPAT	H113	NA	NA	10	1324	1014
OUTPAT	H114	H114	NA	10	41	33
OUTPAT	H114	NA	NA	10	497	310
OUTPAT	H118	NA	NA	10	58	39
OUTPAT	H119	NA	NA	10	103	49
OUTPAT	H131	A740	NA	10	28	15
OUTPAT	H131	B005	NA	10	117	74
OUTPAT	H131	B023	NA	10	93	33
