visit_year_bin	SOURCE	CODE5	CODE6	CODE7	CODE8	CODE9	n_visits	n_events_per_visit_logmean	n_events_per_visit_logsd	n_patients
(2017,2100]	OPER_IN	NA	60	NA	R80	3	36	0.93610860897032655	0.7096057792342749	36
(2017,2100]	OPER_IN	NA	60	NA	R80	4	76	1.0978173282196189	0.7488997390181595	59
(2017,2100]	OPER_IN	NA	65	NA	R80	3	561	1.055705433578928	0.7047059023386745	394
(2017,2100]	OPER_IN	NA	65	NA	R80	4	1502	1.0379071193327436	0.6604930901759899	670
(2017,2100]	OPER_IN	NA	65	NA	R80	NA	42	0.9917515394251156	0.6194894525274887	30
(2017,2100]	OPER_IN	NA	70	NA	R80	3	498	1.8975646668376638	1.1941966993285755	304
(2017,2100]	OPER_IN	NA	70	NA	R80	4	192	2.0403781165568082	1.22664706683738	128
(2017,2100]	OPER_IN	NA	70F	NA	R80	3	27	2.192435889966688	1.1418724043352133	23
(2017,2100]	OPER_IN	NA	70F	NA	R80	4	24	2.111406168505849	0.8522160538731792	18
(2017,2100]	OPER_IN	NA	74	NA	R80	3	18	1.3850403050877096	0.6941675520220989	13
(2017,2100]	OPER_IN	NA	74	NA	R80	4	10	1.8823158648224467	0.9700990434879844	6
(2017,2100]	OPER_IN	NA	77	NA	R80	3	1448	1.1736954015148602	0.7545262068092614	1294
(2017,2100]	OPER_IN	NA	77	NA	R80	4	424	1.0465627553799677	0.6924650631119118	290
(2017,2100]	OPER_IN	NA	77	NA	R80	NA	37	0.89427938826756	0.6860618534009658	37
(2017,2100]	OPER_IN	NA	78	NA	R80	3	12	1.4867777872774812	1.0334488779855997	7
(2017,2100]	OPER_IN	NA	78	NA	R80	4	17	0.8728711137865757	0.4749868790276138	9
(2017,2100]	OPER_IN	NA	80	NA	R80	3	847	0.9977047869333625	0.6224652170206437	644
(2017,2100]	OPER_IN	NA	80	NA	R80	4	688	0.94239332814677	0.5738266149307549	515
(2017,2100]	OPER_IN	NA	80	NA	R80	NA	17	1.1978835521140592	0.8348487906697751	17
(2017,2100]	OPER_IN	NA	96	NA	R80	3	7	2.8637349255429463	0.9550755176264614	6
(2017,2100]	OPER_IN	NA	96	NA	R80	4	9	4.252017450995599	0.8144428448975547	8
(2017,2100]	OPER_IN	NA	97	NA	R80	3	44	0.8051107678814462	0.4234201204804877	41
(2017,2100]	OPER_IN	NA	97	NA	R80	4	27	0.827059410269358	0.48059899953212615	25
(2017,2100]	OPER_IN	NA	98	NA	R80	3	139	1.2498844425321183	0.8877780646689377	121
(2017,2100]	OPER_IN	NA	98	NA	R80	4	130	1.02807029474258	0.6991544040538733	122
(2017,2100]	OPER_IN	NA	98	NA	R80	NA	330	1.5010991502091149	0.8982254371017712	257
(2017,2100]	OPER_IN	NA	99	NA	R80	4	18	1.1064314051669684	0.829297235607689	13
(2017,2100]	OPER_OUT	2	10G	NA	NA	NA	9	0.8710077013949896	0.4329047316056994	8
(2017,2100]	OPER_OUT	2	10K	NA	R10	NA	11	0.575369572464454	0.3036867634452292	11
(2017,2100]	OPER_OUT	2	10K	NA	NA	NA	412	0.7777337521834694	0.37136078671970324	373
(2017,2100]	OPER_OUT	2	11	NA	R10	NA	6	0.588567156219516	0.4485065887313478	6
(2017,2100]	OPER_OUT	2	11	NA	NA	NA	44	0.88710916275846	0.42878242969153973	33
(2017,2100]	OPER_OUT	2	20	NA	R10	NA	12	0.49060271206916284	0.19883860437623757	12
(2017,2100]	OPER_OUT	2	20	NA	NA	NA	475	1.2966966531249415	0.6430704653911941	426
(2017,2100]	OPER_OUT	2	20G	NA	R10	E	36	0.6310277604325469	0.38899535551952336	36
(2017,2100]	OPER_OUT	2	20G	NA	R10	NA	63	0.4432393101984053	0.15084963813938385	62
(2017,2100]	OPER_OUT	2	20G	NA	NA	4	28	0.4237088803855212	0.09653696884316124	28
(2017,2100]	OPER_OUT	2	20G	NA	NA	NA	693	1.1387944532232523	0.5639346325464334	664
(2017,2100]	OPER_OUT	2	20J	NA	R10	E	45	0.9221370971001687	0.3270201081657111	41
(2017,2100]	OPER_OUT	2	20J	NA	R10	NA	127	0.4764927289006294	0.1837072710343239	111
(2017,2100]	OPER_OUT	2	20J	NA	NA	4	11	0.49834249424743543	0.20663913917143847	11
(2017,2100]	OPER_OUT	2	20J	NA	NA	NA	783	1.096677728427856	0.5361215843271291	696
(2017,2100]	OPER_OUT	2	20L	NA	NA	NA	29	1.556470779012949	0.3704281441715791	27
(2017,2100]	OPER_OUT	2	20O	NA	R10	E	42	0.9396912011883016	0.4585212576397166	42
(2017,2100]	OPER_OUT	2	20O	NA	R10	NA	337	0.5031859384097548	0.21001890502834503	312
(2017,2100]	OPER_OUT	2	20O	NA	NA	4	17	0.6451339582528457	0.35000622895649003	16
(2017,2100]	OPER_OUT	2	20O	NA	NA	NA	1432	0.8575530768406905	0.5855035807467959	1325
(2017,2100]	OPER_OUT	2	20P	NA	R10	E	15	0.7489780472475294	0.45598946924227807	15
(2017,2100]	OPER_OUT	2	20P	NA	R10	NA	41	0.5382633635784356	0.2420407291338645	39
(2017,2100]	OPER_OUT	2	20P	NA	NA	4	11	0.6006088212461157	0.4457755242851756	11
(2017,2100]	OPER_OUT	2	20P	NA	NA	NA	376	1.0997475503184173	0.512439352263582	349
(2017,2100]	OPER_OUT	2	20U	NA	R10	E	24	0.6880659686732391	0.40079769766587486	22
(2017,2100]	OPER_OUT	2	20U	NA	R10	NA	17	0.465562240315928	0.16964804112092463	15
(2017,2100]	OPER_OUT	2	20U	NA	NA	4	16	0.8192339708634993	0.3846328606641058	12
(2017,2100]	OPER_OUT	2	20U	NA	NA	NA	375	0.9868196490857203	0.4557328113721578	309
(2017,2100]	OPER_OUT	2	20V	NA	R10	NA	9	0.7834013280211819	0.30354276403767116	9
(2017,2100]	OPER_OUT	2	20V	NA	NA	NA	161	1.2185718698801487	0.6089785878272475	147
(2017,2100]	OPER_OUT	2	20Y	NA	R10	E	14	1.4576756239311779	0.31949734523807266	13
(2017,2100]	OPER_OUT	2	20Y	NA	NA	NA	145	1.4269496063737719	0.4438202393106362	137
(2017,2100]	OPER_OUT	2	25	NA	R10	NA	9	0.4054651081081644	0	9
(2017,2100]	OPER_OUT	2	25	NA	NA	NA	18	0.9625547629274626	0.46260955335996723	14
(2017,2100]	OPER_OUT	2	30	NA	R10	E	30	0.9015399358537325	0.48857966980454276	29
(2017,2100]	OPER_OUT	2	30	NA	R10	NA	15	0.4735751912769631	0.17974205413649957	15
(2017,2100]	OPER_OUT	2	30	NA	NA	4	10	0.7792549296920014	0.3467964969739063	10
(2017,2100]	OPER_OUT	2	30	NA	NA	NA	629	1.206020528683183	0.5797887906015378	603
(2017,2100]	OPER_OUT	2	50	NA	R10	E	172	0.7132247326391601	0.33276576697774607	141
(2017,2100]	OPER_OUT	2	50	NA	R10	NA	209	0.4079092498486715	0.035334547247234546	164
(2017,2100]	OPER_OUT	2	50	NA	NA	4	126	0.7237920181959682	0.35738423015162657	101
(2017,2100]	OPER_OUT	2	50	NA	NA	NA	3584	0.8906359275343458	0.4931283838808088	3049
(2017,2100]	OPER_OUT	2	55	NA	R10	E	38	0.7795847491100242	0.3646983316650958	35
(2017,2100]	OPER_OUT	2	55	NA	R10	NA	24	0.6142511035936334	0.3259982212904394	23
(2017,2100]	OPER_OUT	2	55	NA	NA	4	12	0.49060271206916284	0.19883860437623757	12
(2017,2100]	OPER_OUT	2	55	NA	NA	NA	634	1.2526884614212168	0.5689648153680023	592
(2017,2100]	OPER_OUT	2	58	NA	R10	E	25	0.9332989432600369	0.46489831855647973	22
(2017,2100]	OPER_OUT	2	58	NA	NA	4	18	1.1413811976423627	0.37666397929877926	16
(2017,2100]	OPER_OUT	2	58	NA	NA	NA	135	1.2889506359242813	0.38669392881159875	128
(2017,2100]	OPER_OUT	2	58V	NA	NA	NA	21	1.3610625026885248	0.6509431735111662	20
(2017,2100]	OPER_OUT	2	58Y	NA	NA	NA	6	1.720217622297838	0.3252141893139185	6
(2017,2100]	OPER_OUT	2	65	NA	NA	NA	10	0.4054651081081644	0	10
(2017,2100]	OPER_OUT	83	10	NA	NA	NA	21	0.4458126252694598	0.184895551495166	13
(2017,2100]	OPER_OUT	83	10E	NA	NA	NA	30	0.4224926289003641	0.09326357236276007	17
(2017,2100]	OPER_OUT	83	10G	NA	NA	NA	202	0.52915597535729475	0.2539236533931492	86
(2017,2100]	OPER_OUT	83	10H	NA	NA	NA	244	0.44171983947496063	0.1400809851836522	33
(2017,2100]	OPER_OUT	83	10I	NA	NA	NA	11	0.4054651081081644	0	7
(2017,2100]	OPER_OUT	83	10K	NA	NA	NA	10	0.45654767048476347	0.161537245827677	8
(2017,2100]	OPER_OUT	83	10M	NA	NA	NA	6700	0.4222557455645563	0.12114194903612814	47
(2017,2100]	OPER_OUT	83	10R	NA	NA	NA	17	0.5154032909269399	0.25425509229206616	10
(2017,2100]	OPER_OUT	83	20G	NA	NA	NA	66	0.8479207071974253	0.44698698618250376	57
(2017,2100]	OPER_OUT	83	30S	NA	NA	NA	198	0.49060271206916284	0.19085603967092887	27
(2017,2100]	OPER_OUT	83	55	NA	NA	NA	11	0.5289308793948184	0.2848112916720745	10
(2017,2100]	OPER_OUT	83	55B	NA	NA	NA	60	0.8389493525221146	0.36062671284427816	58
(2017,2100]	OPER_OUT	83	60	NA	NA	NA	17	0.5154032909269399	0.25425509229206616	13
(2017,2100]	OPER_OUT	83	65	NA	NA	NA	2821	0.5995046785898598	0.28082731180065507	283
(2017,2100]	OPER_OUT	83	70	NA	NA	NA	179	1.8584613567502355	0.4882423843655421	12
(2017,2100]	OPER_OUT	83	77	NA	NA	NA	49	0.44360692663712736	0.15602578461417038	16
(2017,2100]	OPER_OUT	83	80	NA	NA	NA	133	0.5142503590189224	0.31864938689531536	45
(2017,2100]	OPER_OUT	91	10	NA	R10	6	189	0.5651347162102162	0.29813906807153956	158
(2017,2100]	OPER_OUT	91	10	NA	NA	6	268	0.5740469557883708	0.2922867060468837	214
(2017,2100]	OPER_OUT	91	10	NA	NA	NA	2427	0.7387776620852123	0.43267170901760094	1775
(2017,2100]	OPER_OUT	91	10I	NA	NA	NA	12	0.49060271206916284	0.19883860437623757	12
(2017,2100]	OPER_OUT	91	10K	NA	R10	6	31	0.4657537890087833	0.19383178477068927	31
(2017,2100]	OPER_OUT	91	10K	NA	NA	6	38	0.4412051997964063	0.15856766176782408	36
(2017,2100]	OPER_OUT	91	10K	NA	NA	NA	70	0.7598576471707854	0.4574528114005874	68
(2017,2100]	OPER_OUT	91	11	NA	NA	NA	6	0.49060271206916284	0.20854368762760217	6
(2017,2100]	OPER_OUT	91	15	NA	NA	NA	149	0.5645549922780119	0.2845751255616136	135
(2017,2100]	OPER_OUT	91	15E	NA	R10	6	1484	0.6481704782628911	0.35407583327610603	1116
(2017,2100]	OPER_OUT	91	15E	NA	NA	NA	6964	0.6214575711580305	0.3398792417651463	4435
(2017,2100]	OPER_OUT	91	15Y	NA	R90	6	60	0.4962105826795164	0.2088026623299796	59
(2017,2100]	OPER_OUT	91	15Y	NA	NA	NA	1025	0.5080970404428597	0.2515266125710075	895
(2017,2100]	OPER_OUT	91	20	NA	R10	6	30	0.6893173821188949	0.39208824427903743	29
(2017,2100]	OPER_OUT	91	20	NA	NA	6	33	0.6253086560529332	0.32694365876053266	33
(2017,2100]	OPER_OUT	91	20	NA	NA	NA	545	0.7414833314271885	0.4448836295628025	484
(2017,2100]	OPER_OUT	91	20G	NA	R10	6	68	0.5329915943780688	0.24975123407513344	55
(2017,2100]	OPER_OUT	91	20G	NA	NA	6	96	0.5223164874621151	0.25123042821726965	83
(2017,2100]	OPER_OUT	91	20G	NA	NA	NA	638	0.8137521032180808	0.4464817617442	535
(2017,2100]	OPER_OUT	91	20J	NA	NA	NA	44	0.7966515004349053	0.45796930813579256	40
(2017,2100]	OPER_OUT	91	20L	NA	NA	NA	22	0.7575618747351375	0.439485471045582	16
(2017,2100]	OPER_OUT	91	20O	NA	R10	6	69	0.7470014402576141	0.3759088298328099	66
(2017,2100]	OPER_OUT	91	20O	NA	NA	6	102	0.6310633136296577	0.3332644158242048	97
(2017,2100]	OPER_OUT	91	20O	NA	NA	NA	593	1.0287399923130092	0.5457659482132176	527
(2017,2100]	OPER_OUT	91	20P	NA	R10	6	9	0.613126120099185	0.32628427729863635	8
(2017,2100]	OPER_OUT	91	20P	NA	NA	6	7	0.4784401972175916	0.19307393768632247	6
(2017,2100]	OPER_OUT	91	20P	NA	NA	NA	63	0.8323507845292935	0.5136927544572256	45
(2017,2100]	OPER_OUT	91	20R	NA	NA	NA	19	1.1498892144946191	0.5422588176101529	17
(2017,2100]	OPER_OUT	91	20U	NA	R10	6	13	0.4447593868593944	0.14167753686993506	11
(2017,2100]	OPER_OUT	91	20U	NA	NA	6	12	0.533171514049662	0.231029580999688	10
(2017,2100]	OPER_OUT	91	20U	NA	NA	NA	113	0.6852750767809251	0.3848618420014265	91
(2017,2100]	OPER_OUT	91	20V	NA	R10	6	8	0.4693183110789132	0.18060413128439	8
(2017,2100]	OPER_OUT	91	20V	NA	NA	NA	64	1.1267582668475837	0.5451486721148047	50
(2017,2100]	OPER_OUT	91	20Y	NA	NA	NA	10	0.7707391488579707	0.3616953601267905	10
(2017,2100]	OPER_OUT	91	25	NA	R10	6	7	0.4054651081081644	0	6
(2017,2100]	OPER_OUT	91	25	NA	NA	6	6	0.5757403160301613	0.2637892178215597	6
(2017,2100]	OPER_OUT	91	25	NA	NA	NA	52	0.9499328910675766	0.42123557424589264	46
(2017,2100]	OPER_OUT	91	30	NA	R10	5	7	0.4054651081081644	0	6
(2017,2100]	OPER_OUT	91	30	NA	R10	6	149	0.5036352769967591	0.22020301940412093	112
(2017,2100]	OPER_OUT	91	30	NA	NA	NA	1134	0.534651289142254	0.2656386221585087	815
(2017,2100]	OPER_OUT	91	30Q	NA	NA	NA	268	0.48952786710631	0.21174118894049326	168
(2017,2100]	OPER_OUT	91	40	NA	NA	NA	70	0.5956603871035642	0.3224206796968432	53
(2017,2100]	OPER_OUT	91	50	NA	R10	5	35	0.5390191553947371	0.26619678490302956	35
(2017,2100]	OPER_OUT	91	50	NA	NA	5	9	0.46222351074883	0.1702752079219969	8
(2017,2100]	OPER_OUT	91	50	NA	NA	NA	267	0.72565696240083	0.3875424662156508	245
(2017,2100]	OPER_OUT	91	55	NA	R10	5	46	0.5460385803214927	0.24400743207837194	42
(2017,2100]	OPER_OUT	91	55	NA	NA	NA	350	0.6653630364403629	0.3737160074745416	295
(2017,2100]	OPER_OUT	91	58	NA	NA	NA	253	1.2438843508626447	0.461227291738613	225
(2017,2100]	OPER_OUT	91	58V	NA	NA	NA	56	0.9551285433500176	0.42449434224237087	54
(2017,2100]	OPER_OUT	91	60	NA	NA	NA	21	0.4784401972175916	0.18316601997185977	20
(2017,2100]	OPER_OUT	91	65	NA	R10	5	41	0.7098178777697209	0.402845757659786	36
(2017,2100]	OPER_OUT	91	65	NA	NA	NA	49	0.707344669032745	0.3971111928502203	40
(2017,2100]	OPER_OUT	91	70	NA	NA	NA	160	1.3241693784937283	0.5420871440000042	98
(2017,2100]	OPER_OUT	91	77	NA	R10	6	100	0.7334292136440197	0.3708022333556259	95
(2017,2100]	OPER_OUT	91	77	NA	NA	6	128	0.6789279612109979	0.3271357137879822	123
(2017,2100]	OPER_OUT	91	77	NA	NA	NA	605	1.0597232763955389	0.5021539789031964	548
(2017,2100]	OPER_OUT	91	80	NA	NA	NA	29	0.6603147158094207	0.3886863825650428	26
(2017,2100]	OPER_OUT	91	98	NA	NA	NA	775	0.6407098060935905	0.3724360944269109	653
(2017,2100]	OPER_OUT	92	10	NA	R10	E	41	0.7928245658721075	0.43048809733687565	41
(2017,2100]	OPER_OUT	92	10	NA	NA	NA	2462	0.4982438856613137	0.2454825051953027	1948
(2017,2100]	OPER_OUT	92	10E	NA	R10	E	38	0.5218618772331417	0.23421412533303929	38
(2017,2100]	OPER_OUT	92	10E	NA	NA	NA	132	0.5577367326204908	0.2903038495664152	131
(2017,2100]	OPER_OUT	92	10G	NA	R10	E	270	0.5670737240511512	0.2955703917102522	264
(2017,2100]	OPER_OUT	92	10G	NA	NA	E	198	0.49324662669228536	0.24447183736301548	196
(2017,2100]	OPER_OUT	92	10G	NA	NA	NA	1430	0.5420067703573217	0.260884455330366	1382
(2017,2100]	OPER_OUT	92	10H	NA	NA	NA	61	0.6776859052428882	0.3859510057214895	59
(2017,2100]	OPER_OUT	92	10I	NA	NA	NA	25	0.5754140616923388	0.29000540564675525	24
(2017,2100]	OPER_OUT	92	10K	NA	R10	E	440	0.5945074795541467	0.3235953929032086	422
(2017,2100]	OPER_OUT	92	10K	NA	NA	E	129	0.7132476984997156	0.3383545076061752	122
(2017,2100]	OPER_OUT	92	10K	NA	NA	NA	2705	0.6091572684856877	0.36617359540654726	2239
(2017,2100]	OPER_OUT	92	10M	NA	R10	E	7	0.4784401972175916	0.19307393768632247	7
(2017,2100]	OPER_OUT	92	10M	NA	NA	NA	44	0.5810812640162927	0.3084555296103014	44
(2017,2100]	OPER_OUT	92	10R	NA	R10	E	127	1.0528967110090082	0.5206404713977528	127
(2017,2100]	OPER_OUT	92	10R	NA	NA	E	53	0.8682293892791408	0.4493419534424832	53
(2017,2100]	OPER_OUT	92	10R	NA	NA	NA	656	0.9164684889917752	0.47888218681896205	640
(2017,2100]	OPER_OUT	92	11	NA	NA	NA	69	0.447357866882819	0.15532649258878675	45
(2017,2100]	OPER_OUT	92	20	NA	NA	E	6	0.5466814181726983	0.3459079030167648	6
(2017,2100]	OPER_OUT	92	20	NA	NA	NA	548	0.7477580750367683	0.41414616697540785	541
(2017,2100]	OPER_OUT	92	20G	NA	R10	E	174	0.6031535813820194	0.33870430649102434	172
(2017,2100]	OPER_OUT	92	20G	NA	NA	E	28	0.52694460736592	0.24414812056820778	28
(2017,2100]	OPER_OUT	92	20G	NA	NA	NA	1568	0.6025240388833489	0.33633082885450405	1476
(2017,2100]	OPER_OUT	92	20J	NA	R10	E	37	0.483589442039277	0.20654961122974572	37
(2017,2100]	OPER_OUT	92	20J	NA	NA	E	28	0.44195265266287803	0.13397181715488676	27
(2017,2100]	OPER_OUT	92	20J	NA	NA	NA	240	0.5461757679999992	0.2896927630329037	234
(2017,2100]	OPER_OUT	92	20L	NA	NA	NA	21	0.6967828675140475	0.33152329798002506	21
(2017,2100]	OPER_OUT	92	20O	NA	R10	E	288	0.5780668039741514	0.30506465823229556	283
(2017,2100]	OPER_OUT	92	20O	NA	NA	E	119	0.4741475449170371	0.17499949414793828	117
(2017,2100]	OPER_OUT	92	20O	NA	NA	NA	1300	0.6131599151237925	0.327475339919811	1240
(2017,2100]	OPER_OUT	92	20P	NA	R10	E	66	0.6714346128069816	0.49423383589357456	65
(2017,2100]	OPER_OUT	92	20P	NA	NA	E	45	0.7183714415860052	0.4886053997086019	45
(2017,2100]	OPER_OUT	92	20P	NA	NA	NA	381	0.6408301504627463	0.37517842432931303	371
(2017,2100]	OPER_OUT	92	20R	NA	NA	NA	25	0.7241127381309728	0.42070807839372404	21
(2017,2100]	OPER_OUT	92	20U	NA	R10	E	307	0.9231425435736939	0.4030033388139309	294
(2017,2100]	OPER_OUT	92	20U	NA	NA	E	85	1.0031519195466363	0.38070838997706696	81
(2017,2100]	OPER_OUT	92	20U	NA	NA	NA	1648	0.8799331402886805	0.424229724049988	1556
(2017,2100]	OPER_OUT	92	20V	NA	R10	E	106	0.9396522436919942	0.47512200876563704	96
(2017,2100]	OPER_OUT	92	20V	NA	NA	E	45	0.6624073619260459	0.30435738048072775	43
(2017,2100]	OPER_OUT	92	20V	NA	NA	NA	641	0.6134955664658149	0.3627147195830208	624
(2017,2100]	OPER_OUT	92	20Y	NA	R10	E	62	0.4958981294590927	0.22948101661853723	61
(2017,2100]	OPER_OUT	92	20Y	NA	NA	NA	119	0.6670984044489424	0.49772671386164313	119
(2017,2100]	OPER_OUT	92	25	NA	R10	E	39	0.5339487976376838	0.2737029340397703	39
(2017,2100]	OPER_OUT	92	25	NA	NA	E	17	0.4355136742120462	0.12389341194465923	17
(2017,2100]	OPER_OUT	92	25	NA	NA	NA	330	0.6402439815563262	0.3726180798883824	318
(2017,2100]	OPER_OUT	92	30	NA	R10	E	603	0.6522797163813349	0.3503216292943577	535
(2017,2100]	OPER_OUT	92	30	NA	NA	E	55	0.49517243266298494	0.2091804547492218	53
(2017,2100]	OPER_OUT	92	30	NA	NA	NA	3972	0.688741342804285	0.36993190788862157	3520
(2017,2100]	OPER_OUT	92	30Q	NA	NA	NA	313	0.4494646625388648	0.16018473944523226	268
(2017,2100]	OPER_OUT	92	30S	NA	NA	NA	68	0.8127897858998503	0.4334504526865235	64
(2017,2100]	OPER_OUT	92	40	NA	NA	NA	44	0.6198728607990824	0.3054665820293661	40
(2017,2100]	OPER_OUT	92	40A	NA	NA	NA	8	1.052087950749126	0.3377551103874564	8
(2017,2100]	OPER_OUT	92	40K	NA	NA	NA	17	0.8242235134130471	0.43926677528798874	17
(2017,2100]	OPER_OUT	92	50	NA	R10	E	184	0.590450518806379	0.2875677454509481	179
(2017,2100]	OPER_OUT	92	50	NA	NA	E	135	0.6605149661851502	0.3048685123503332	132
(2017,2100]	OPER_OUT	92	50	NA	NA	NA	2612	0.6388183662899132	0.36131301875392685	2306
(2017,2100]	OPER_OUT	92	55	NA	R10	E	195	0.6852291885241384	0.3525969440605399	190
(2017,2100]	OPER_OUT	92	55	NA	NA	E	36	0.5047923127293292	0.20503850206162488	36
(2017,2100]	OPER_OUT	92	55	NA	NA	NA	1845	0.6006143089879076	0.3288022942417382	1665
(2017,2100]	OPER_OUT	92	55B	NA	R10	E	10	0.7658201244388936	0.5725268303674017	10
(2017,2100]	OPER_OUT	92	55B	NA	NA	NA	229	0.6179580652883618	0.3937687053637767	223
(2017,2100]	OPER_OUT	92	57	NA	R10	E	10	0.45654767048476347	0.161537245827677	10
(2017,2100]	OPER_OUT	92	57	NA	NA	NA	141	0.4332115733775484	0.12464290187700651	125
(2017,2100]	OPER_OUT	92	58	NA	R10	E	50	1.0056468790599218	0.34869045398835324	50
(2017,2100]	OPER_OUT	92	58	NA	NA	E	54	1.0612263336478542	0.29366851294411034	52
(2017,2100]	OPER_OUT	92	58	NA	NA	NA	675	0.9254226727837502	0.438250770743794	627
(2017,2100]	OPER_OUT	92	58V	NA	R10	E	31	0.8514119630310247	0.4012398024928397	31
(2017,2100]	OPER_OUT	92	58V	NA	NA	NA	136	0.8698643503836252	0.404582874949919	131
(2017,2100]	OPER_OUT	92	58X	NA	NA	NA	34	1.316197863998852	0.3203700390308069	34
(2017,2100]	OPER_OUT	92	58Y	NA	R10	E	32	0.9839909496171565	0.3953100067826504	32
(2017,2100]	OPER_OUT	92	58Y	NA	NA	NA	123	1.2636268661578018	0.4607268410834718	121
(2017,2100]	OPER_OUT	92	60	NA	R10	E	164	0.7089905587765306	0.36003853157586657	163
(2017,2100]	OPER_OUT	92	60	NA	NA	E	62	0.6359632198465418	0.28230329795837983	62
(2017,2100]	OPER_OUT	92	60	NA	NA	NA	827	0.6419652864068529	0.3627070668251416	801
(2017,2100]	OPER_OUT	92	60A	NA	R10	E	27	0.6574225880501761	0.2994370404819243	27
(2017,2100]	OPER_OUT	92	60A	NA	NA	E	9	0.7266429253805162	0.3227398764930314	9
(2017,2100]	OPER_OUT	92	60A	NA	NA	NA	70	0.8180567260067234	0.3373383383661042	70
(2017,2100]	OPER_OUT	92	65	NA	R10	E	365	0.8190915139786273	0.42113113168870014	320
(2017,2100]	OPER_OUT	92	65	NA	NA	E	102	0.9004702863122815	0.4736877677932843	84
(2017,2100]	OPER_OUT	92	65	NA	NA	NA	1418	0.7612754288251908	0.399250814375207	1279
(2017,2100]	OPER_OUT	92	70	NA	NA	NA	250	1.4785964788132122	0.44792045359216365	231
(2017,2100]	OPER_OUT	92	70F	NA	NA	NA	23	1.64216807274426	0.16905741108294453	22
(2017,2100]	OPER_OUT	92	74	NA	NA	NA	11	1.747252241619381	0.1149018568027827	11
(2017,2100]	OPER_OUT	92	75	NA	NA	NA	23	1.5498253777460023	0.35932693594913806	22
(2017,2100]	OPER_OUT	92	77	NA	R10	E	67	0.5017956332446534	0.24044089456242446	66
(2017,2100]	OPER_OUT	92	77	NA	NA	E	20	0.49891256350412366	0.23677112661908717	20
(2017,2100]	OPER_OUT	92	77	NA	NA	NA	473	0.5850651194818572	0.2949813177093656	465
(2017,2100]	OPER_OUT	92	78	NA	NA	NA	11	0.7399249004550222	0.4425360449829114	10
(2017,2100]	OPER_OUT	92	80	NA	R10	E	147	0.7712137772606308	0.39758049514755306	139
(2017,2100]	OPER_OUT	92	80	NA	NA	E	35	0.44925016157382075	0.14508910770556274	35
(2017,2100]	OPER_OUT	92	80	NA	NA	NA	837	0.6851018813260205	0.36386541743697026	804
(2017,2100]	OPER_OUT	92	80A	NA	R10	E	30	0.48479093249767025	0.21269733437463895	30
(2017,2100]	OPER_OUT	92	80A	NA	NA	NA	17	0.7052310904606094	0.3473867739226714	17
(2017,2100]	OPER_OUT	92	95	NA	NA	NA	19	0.5484254748611322	0.2952773932578366	19
(2017,2100]	OPER_OUT	92	96	NA	R10	E	41	0.6298735771626202	0.3491280259710494	41
(2017,2100]	OPER_OUT	92	96	NA	NA	E	13	0.4840536656106245	0.1918322917675966	13
(2017,2100]	OPER_OUT	92	96	NA	NA	NA	237	0.6353605992777128	0.32108610074560734	231
(2017,2100]	OPER_OUT	92	97	NA	R10	E	9	1.0986953123404135	0.5490730204882452	9
(2017,2100]	OPER_OUT	93	10	NA	R10	E	160	0.6050649874257108	0.3381764615981551	106
(2017,2100]	OPER_OUT	93	10	NA	R52	E	27	0.6818933264047717	0.37952829967948776	22
(2017,2100]	OPER_OUT	93	10	NA	R90	E	11	0.6164591291683682	0.4147672434616277	9
(2017,2100]	OPER_OUT	93	10	NA	NA	E	20	0.6010776882573218	0.28268309775212425	20
(2017,2100]	OPER_OUT	93	10	NA	NA	NA	3246	0.478670784895724	0.2270919371078618	1277
(2017,2100]	OPER_OUT	93	10E	NA	R10	E	109	0.5013879738506632	0.22677260953286166	83
(2017,2100]	OPER_OUT	93	10E	NA	R52	E	37	0.47449559780627126	0.177043730841111	32
(2017,2100]	OPER_OUT	93	10E	NA	R90	E	26	0.5492304241019479	0.27872699774973486	18
(2017,2100]	OPER_OUT	93	10E	NA	NA	E	22	0.42868445464298216	0.10890838891971076	21
(2017,2100]	OPER_OUT	93	10E	NA	NA	NA	1207	0.6544195450605413	0.3671020043065453	613
(2017,2100]	OPER_OUT	93	10G	NA	R10	E	276	0.6025521944428691	0.3092503513638554	239
(2017,2100]	OPER_OUT	93	10G	NA	R52	E	65	0.5946490083748218	0.3227285191536911	55
(2017,2100]	OPER_OUT	93	10G	NA	R90	E	12	0.49060271206916284	0.19883860437623757	12
(2017,2100]	OPER_OUT	93	10G	NA	NA	E	217	0.4974579963800756	0.23146583899798887	160
(2017,2100]	OPER_OUT	93	10G	NA	NA	NA	2354	0.6450496749533913	0.35582261689766004	1263
(2017,2100]	OPER_OUT	93	10H	NA	R10	E	153	0.5137335299790908	0.24948517017966657	33
(2017,2100]	OPER_OUT	93	10H	NA	R52	E	12	0.533171514049662	0.231029580999688	11
(2017,2100]	OPER_OUT	93	10H	NA	NA	E	74	0.5019424620954013	0.2285584139272732	20
(2017,2100]	OPER_OUT	93	10H	NA	NA	NA	1839	0.6168334379145636	0.30970740681038667	307
(2017,2100]	OPER_OUT	93	10I	NA	R10	E	55	0.9235852544212279	0.22363362660454783	15
(2017,2100]	OPER_OUT	93	10I	NA	NA	NA	337	0.7040069886437947	0.2904459804923963	139
